country,institution,funder,year,pub_count
GB,NIHR Bristol Cardiovascular Biomedical Research Unit,MRC,2015,1
GB,NIHR Bristol Cardiovascular Biomedical Research Unit,MRC,2018,1
GB,NIHR Bristol Cardiovascular Biomedical Research Unit,MRC,2019,1
GB,NIHR Bristol Cardiovascular Biomedical Research Unit,MRC,2020,1
GB,NIHR Bristol Cardiovascular Biomedical Research Unit,MRC,2021,1
GB,NIHR Bristol Cardiovascular Biomedical Research Unit,MRC,2022,1
GB,NIHR Bristol Cardiovascular Biomedical Research Unit,Wellcome,2020,1
GB,NIHR Imperial Biomedical Research Centre,BHF,2020,1
GB,NIHR Imperial Biomedical Research Centre,BHF,2022,1
GB,NIHR Imperial Biomedical Research Centre,MRC,2019,2
GB,NIHR Imperial Biomedical Research Centre,MRC,2020,4
GB,NIHR Imperial Biomedical Research Centre,MRC,2021,1
GB,NIHR Imperial Biomedical Research Centre,MRC,2022,5
GB,NIHR Imperial Biomedical Research Centre,NIH,2018,1
GB,NIHR Imperial Biomedical Research Centre,NIH,2019,1
GB,NIHR Imperial Biomedical Research Centre,NIH,2020,1
GB,NIHR Imperial Biomedical Research Centre,NSF,2022,1
GB,NIHR Imperial Biomedical Research Centre,Wellcome,2019,1
GB,NIHR Imperial Biomedical Research Centre,Wellcome,2020,2
GB,NIHR Imperial Biomedical Research Centre,Wellcome,2022,4
GB,NIHR Leeds In Vitro Diagnostics Co-operative,MRC,2021,1
GB,NIHR Leeds In Vitro Diagnostics Co-operative,Wellcome,2021,1
GB,NIHR Leeds Musculoskeletal Biomedical Research Unit,BHF,2021,1
GB,NIHR Leeds Musculoskeletal Biomedical Research Unit,MRC,2019,1
GB,NIHR Leeds Musculoskeletal Biomedical Research Unit,MRC,2020,2
GB,NIHR Leeds Musculoskeletal Biomedical Research Unit,MRC,2022,2
GB,NIHR Leeds Musculoskeletal Biomedical Research Unit,Wellcome,2016,1
GB,NIHR Leicester Biomedical Research Centre,BHF,2018,2
GB,NIHR Leicester Biomedical Research Centre,BHF,2019,3
GB,NIHR Leicester Biomedical Research Centre,BHF,2020,3
GB,NIHR Leicester Biomedical Research Centre,BHF,2021,7
GB,NIHR Leicester Biomedical Research Centre,BHF,2022,4
GB,NIHR Leicester Biomedical Research Centre,BHF,2023,1
GB,NIHR Leicester Biomedical Research Centre,MRC,2017,4
GB,NIHR Leicester Biomedical Research Centre,MRC,2018,2
GB,NIHR Leicester Biomedical Research Centre,MRC,2019,7
GB,NIHR Leicester Biomedical Research Centre,MRC,2020,5
GB,NIHR Leicester Biomedical Research Centre,MRC,2021,9
GB,NIHR Leicester Biomedical Research Centre,MRC,2022,3
GB,NIHR Leicester Biomedical Research Centre,NIH,2017,3
GB,NIHR Leicester Biomedical Research Centre,NIH,2018,2
GB,NIHR Leicester Biomedical Research Centre,NIH,2019,4
GB,NIHR Leicester Biomedical Research Centre,NIH,2020,2
GB,NIHR Leicester Biomedical Research Centre,NIH,2022,2
GB,NIHR Leicester Biomedical Research Centre,Wellcome,2017,4
GB,NIHR Leicester Biomedical Research Centre,Wellcome,2018,1
GB,NIHR Leicester Biomedical Research Centre,Wellcome,2019,5
GB,NIHR Leicester Biomedical Research Centre,Wellcome,2020,2
GB,NIHR Leicester Biomedical Research Centre,Wellcome,2021,2
GB,NIHR Leicester Biomedical Research Centre,Wellcome,2022,2
GB,NIHR Leicester Cardiovascular Biomedical Research Unit,BHF,2020,1
GB,NIHR Leicester Cardiovascular Biomedical Research Unit,BHF,2022,1
GB,NIHR Manchester Biomedical Research Centre,MRC,2018,1
GB,NIHR Manchester Biomedical Research Centre,MRC,2019,1
GB,NIHR Manchester Biomedical Research Centre,MRC,2020,3
GB,NIHR Manchester Biomedical Research Centre,MRC,2021,4
GB,NIHR Manchester Biomedical Research Centre,MRC,2022,3
GB,NIHR Manchester Biomedical Research Centre,MRC,2023,1
GB,NIHR Manchester Biomedical Research Centre,NIH,2020,1
GB,NIHR Manchester Biomedical Research Centre,Wellcome,2018,1
GB,NIHR Manchester Biomedical Research Centre,Wellcome,2020,1
GB,NIHR Manchester Biomedical Research Centre,Wellcome,2021,2
GB,NIHR Manchester Biomedical Research Centre,Wellcome,2022,1
GB,NIHR Moorfields Biomedical Research Centre,MRC,2022,1
GB,NIHR Newcastle Biomedical Research Centre,MRC,2017,1
GB,NIHR Newcastle Biomedical Research Centre,MRC,2018,1
GB,NIHR Newcastle Biomedical Research Centre,MRC,2019,1
GB,NIHR Newcastle Biomedical Research Centre,MRC,2021,1
GB,NIHR Newcastle Biomedical Research Centre,Wellcome,2021,1
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,BHF,2020,1
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,MRC,2018,2
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,MRC,2019,1
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,MRC,2020,3
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,MRC,2022,2
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,MRC,2023,1
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,NIH,2020,1
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,NSF,2023,1
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,Wellcome,2018,1
GB,NIHR Nottingham Digestive Diseases Biomedical Research Unit,Wellcome,2020,1
GB,NIHR Royal Brompton Cardiovascular Biomedical Research Unit,BHF,2020,1
GB,NIHR Royal Brompton Cardiovascular Biomedical Research Unit,BHF,2021,1
GB,NIHR Royal Brompton Cardiovascular Biomedical Research Unit,BHF,2022,2
GB,NIHR Royal Brompton Cardiovascular Biomedical Research Unit,MRC,2021,1
GB,NIHR Royal Brompton Cardiovascular Biomedical Research Unit,MRC,2022,1
GB,NIHR Royal Brompton Cardiovascular Biomedical Research Unit,NIH,2021,1
GB,NIHR Southampton Biomedical Research Centre,BHF,2022,1
GB,NIHR Southampton Biomedical Research Centre,MRC,2019,2
GB,NIHR Southampton Biomedical Research Centre,MRC,2020,1
GB,NIHR Southampton Biomedical Research Centre,MRC,2022,1
GB,NIHR Southampton Biomedical Research Centre,NIH,2015,1
GB,NIHR Southampton Biomedical Research Centre,NIH,2019,1
GB,NIHR Southampton Biomedical Research Centre,NIH,2022,1
GB,NIHR Southampton Biomedical Research Centre,Wellcome,2017,1
GB,NIHR Southampton Biomedical Research Centre,Wellcome,2019,1
GB,NIHR Southampton Biomedical Research Centre,Wellcome,2022,1
GB,NIHR Southampton Respiratory Biomedical Research Unit,NSF,2021,1
GB,NIHR Surgical Reconstruction and Microbiology Research Centre,MRC,2017,1
GB,NIHR Surgical Reconstruction and Microbiology Research Centre,MRC,2019,1
GB,NIHR Surgical Reconstruction and Microbiology Research Centre,MRC,2022,1
GB,NIHR Surgical Reconstruction and Microbiology Research Centre,NIH,2021,1
GB,NIHR Surgical Reconstruction and Microbiology Research Centre,NIH,2022,1
GB,NIHR Surgical Reconstruction and Microbiology Research Centre,Wellcome,2022,1
GB,National Cancer Registration Service,MRC,2017,1
GB,National Cancer Research Institute,JSPS,2020,1
GB,National Cancer Research Institute,JSPS,2021,1
GB,National Cancer Research Institute,JSPS,2023,1
GB,National Health Service,BHF,2017,1
GB,National Health Service,BHF,2022,1
GB,National Health Service,HHMI,2014,1
GB,National Health Service,MRC,2017,1
GB,National Health Service,MRC,2018,1
GB,National Health Service,MRC,2019,2
GB,National Health Service,MRC,2020,1
GB,National Health Service,MRC,2021,1
GB,National Health Service,MRC,2022,3
GB,National Health Service,NIH,2020,1
GB,National Health Service,NIH,2022,2
GB,National Health Service,Wellcome,2018,1
GB,National Health Service,Wellcome,2022,2
GB,National Hospital for Neurology and Neurosurgery,BHF,2017,1
GB,National Hospital for Neurology and Neurosurgery,BHF,2019,2
GB,National Hospital for Neurology and Neurosurgery,BHF,2020,3
GB,National Hospital for Neurology and Neurosurgery,BHF,2021,4
GB,National Hospital for Neurology and Neurosurgery,BHF,2022,2
GB,National Hospital for Neurology and Neurosurgery,JSPS,2022,1
GB,National Hospital for Neurology and Neurosurgery,MRC,2016,4
GB,National Hospital for Neurology and Neurosurgery,MRC,2017,12
GB,National Hospital for Neurology and Neurosurgery,MRC,2018,19
GB,National Hospital for Neurology and Neurosurgery,MRC,2019,21
GB,National Hospital for Neurology and Neurosurgery,MRC,2020,38
GB,National Hospital for Neurology and Neurosurgery,MRC,2021,40
GB,National Hospital for Neurology and Neurosurgery,MRC,2022,34
GB,National Hospital for Neurology and Neurosurgery,MRC,2023,4
GB,National Hospital for Neurology and Neurosurgery,NIH,2016,3
GB,National Hospital for Neurology and Neurosurgery,NIH,2017,4
GB,National Hospital for Neurology and Neurosurgery,NIH,2018,1
GB,National Hospital for Neurology and Neurosurgery,NIH,2019,10
GB,National Hospital for Neurology and Neurosurgery,NIH,2020,14
GB,National Hospital for Neurology and Neurosurgery,NIH,2021,26
GB,National Hospital for Neurology and Neurosurgery,NIH,2022,14
GB,National Hospital for Neurology and Neurosurgery,NIH,2023,3
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2014,1
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2016,9
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2017,10
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2018,14
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2019,18
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2020,24
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2021,24
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2022,21
GB,National Hospital for Neurology and Neurosurgery,Wellcome,2023,5
GB,National Institute for Biological Standards and Control,BHF,2021,1
GB,National Institute for Biological Standards and Control,MRC,2021,1
GB,National Institute for Health Research,BHF,2020,1
GB,National Institute for Health Research,BHF,2022,1
GB,National Institute for Health Research,MRC,2021,2
GB,National Institute for Health Research,MRC,2022,3
GB,National Institute for Health Research,NIH,2017,1
GB,National Institute for Health Research,NIH,2021,1
GB,National Institute for Health Research,NIH,2022,2
GB,National Institute for Health Research,Wellcome,2020,1
GB,National Institute for Health Research,Wellcome,2021,1
GB,National Institute for Health Research,Wellcome,2022,2
GB,National Institute for Health and Care Excellence,BHF,2022,1
GB,National Institute for Health and Care Excellence,MRC,2017,1
GB,National Institute for Health and Care Excellence,MRC,2020,1
GB,National Institute for Health and Care Excellence,MRC,2022,1
GB,National Institute for Health and Care Excellence,Wellcome,2020,1
GB,National Oceanography Centre,MRC,2018,1
GB,National Physical Laboratory,MRC,2022,2
GB,National Physical Laboratory,NIH,2021,1
GB,Natural History Museum,MRC,2022,1
GB,Natural History Museum,NIH,2018,1
GB,Natural History Museum,NSF,2021,1
GB,Natural History Museum,Wellcome,2020,1
GB,Natural Resources Institute,NSFC,2021,1
GB,Newcastle Hospitals - Campus for Ageing and Vitality,MRC,2015,1
GB,Newcastle Hospitals - Campus for Ageing and Vitality,MRC,2018,1
GB,Newcastle Hospitals - Campus for Ageing and Vitality,MRC,2019,1
GB,Newcastle Hospitals - Campus for Ageing and Vitality,MRC,2020,1
GB,Newcastle Hospitals - Campus for Ageing and Vitality,MRC,2021,1
GB,Newcastle Hospitals - Campus for Ageing and Vitality,MRC,2022,1
GB,Newcastle Hospitals - Campus for Ageing and Vitality,MRC,2023,1
GB,Newcastle Hospitals - Campus for Ageing and Vitality,NIH,2023,1
GB,Newcastle University,BHF,2018,2
GB,Newcastle University,BHF,2019,2
GB,Newcastle University,BHF,2020,4
GB,Newcastle University,BHF,2021,7
GB,Newcastle University,BHF,2022,4
GB,Newcastle University,DFG,2021,1
GB,Newcastle University,MRC,2015,2
GB,Newcastle University,MRC,2016,3
GB,Newcastle University,MRC,2017,9
GB,Newcastle University,MRC,2018,26
GB,Newcastle University,MRC,2019,15
GB,Newcastle University,MRC,2020,23
GB,Newcastle University,MRC,2021,40
GB,Newcastle University,MRC,2022,26
GB,Newcastle University,MRC,2023,8
GB,Newcastle University,NIH,2015,1
GB,Newcastle University,NIH,2017,5
GB,Newcastle University,NIH,2018,5
GB,Newcastle University,NIH,2019,2
GB,Newcastle University,NIH,2020,8
GB,Newcastle University,NIH,2021,11
GB,Newcastle University,NIH,2022,8
GB,Newcastle University,NIH,2023,1
GB,Newcastle University,NSF,2020,1
GB,Newcastle University,NSF,2023,1
GB,Newcastle University,Wellcome,2015,2
GB,Newcastle University,Wellcome,2016,1
GB,Newcastle University,Wellcome,2017,4
GB,Newcastle University,Wellcome,2018,10
GB,Newcastle University,Wellcome,2019,6
GB,Newcastle University,Wellcome,2020,9
GB,Newcastle University,Wellcome,2021,19
GB,Newcastle University,Wellcome,2022,9
GB,Newcastle University,Wellcome,2023,4
GB,Newcastle upon Tyne Hospital,MRC,2018,1
GB,Newcastle upon Tyne Hospital,MRC,2020,2
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,BHF,2018,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,BHF,2020,2
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,BHF,2021,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,BHF,2022,3
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,MRC,2017,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,MRC,2018,8
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,MRC,2019,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,MRC,2020,4
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,MRC,2021,9
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,MRC,2022,8
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,MRC,2023,3
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,NIH,2014,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,NIH,2018,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,NIH,2020,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,NIH,2021,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,NIH,2022,3
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,NSF,2023,1
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,Wellcome,2018,2
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,Wellcome,2019,2
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,Wellcome,2020,2
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,Wellcome,2021,4
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,Wellcome,2022,2
GB,Newcastle upon Tyne Hospitals NHS Foundation Trust,Wellcome,2023,1
GB,Ninewells Hospital,BHF,2016,1
GB,Ninewells Hospital,BHF,2018,2
GB,Ninewells Hospital,BHF,2019,2
GB,Ninewells Hospital,BHF,2020,2
GB,Ninewells Hospital,BHF,2021,1
GB,Ninewells Hospital,MRC,2016,1
GB,Ninewells Hospital,MRC,2017,1
GB,Ninewells Hospital,MRC,2018,1
GB,Ninewells Hospital,MRC,2019,4
GB,Ninewells Hospital,MRC,2020,6
GB,Ninewells Hospital,MRC,2021,2
GB,Ninewells Hospital,MRC,2022,2
GB,Ninewells Hospital,NIH,2017,1
GB,Ninewells Hospital,NIH,2018,2
GB,Ninewells Hospital,NIH,2019,3
GB,Ninewells Hospital,NIH,2020,4
GB,Ninewells Hospital,NIH,2021,1
GB,Ninewells Hospital,NIH,2022,2
GB,Ninewells Hospital,NIH,2023,1
GB,Ninewells Hospital,Wellcome,2018,2
GB,Ninewells Hospital,Wellcome,2019,3
GB,Ninewells Hospital,Wellcome,2020,3
GB,Ninewells Hospital,Wellcome,2021,2
GB,Norfolk County Council,MRC,2017,1
GB,Norfolk County Council,MRC,2019,1
GB,Norfolk and Norwich University Hospital,BHF,2020,1
GB,Norfolk and Norwich University Hospital,BHF,2021,1
GB,Norfolk and Norwich University Hospital,MRC,2020,1
GB,Norfolk and Norwich University Hospital,NIH,2021,1
GB,Norfolk and Norwich University Hospital,Wellcome,2022,1
GB,Norfolk and Norwich University Hospitals NHS Foundation Trust,MRC,2021,1
GB,Norfolk and Norwich University Hospitals NHS Foundation Trust,MRC,2022,1
GB,Norfolk and Norwich University Hospitals NHS Foundation Trust,NIH,2019,1
GB,Norfolk and Norwich University Hospitals NHS Foundation Trust,Wellcome,2021,1
GB,North Bristol NHS Trust,BHF,2019,1
GB,North Bristol NHS Trust,BHF,2022,1
GB,North Bristol NHS Trust,MRC,2017,1
GB,North Bristol NHS Trust,MRC,2020,3
GB,North Bristol NHS Trust,MRC,2021,1
GB,North Bristol NHS Trust,MRC,2022,4
GB,North Bristol NHS Trust,NSF,2022,1
GB,North Bristol NHS Trust,Wellcome,2020,1
GB,North Bristol NHS Trust,Wellcome,2021,1
GB,North Bristol NHS Trust,Wellcome,2023,2
GB,North Middlesex University Hospital NHS Trust,MRC,2021,1
GB,North West London Pathology,Wellcome,2021,1
GB,North Yorkshire County Council,NIH,2020,1
GB,Northern General Hospital,BHF,2021,1
GB,Northern General Hospital,MRC,2019,1
GB,Northern Health and Social Care Trust,MRC,2017,1
GB,Northern Health and Social Care Trust,NIH,2023,2
GB,Northumbria University,MRC,2017,1
GB,Northumbria University,MRC,2020,3
GB,Northumbria University,NIH,2020,1
GB,Northumbria University,NIH,2021,2
GB,Northumbria University,NSFC,2022,1
GB,Northwick Park Hospital,BHF,2022,1
GB,Northwick Park Hospital,BHF,2023,1
GB,Northwick Park Hospital,MRC,2020,1
GB,Northwick Park Hospital,MRC,2022,1
GB,Northwick Park Hospital,NIH,2022,1
GB,Norwich Research Park,MRC,2018,1
GB,Norwich Research Park,MRC,2023,1
GB,Norwich Research Park,NIH,2018,1
GB,Norwich Research Park,Wellcome,2023,1
GB,Nottingham Biomedical Research Centre,BHF,2018,1
GB,Nottingham Biomedical Research Centre,BHF,2020,2
GB,Nottingham Biomedical Research Centre,BHF,2022,1
GB,Nottingham Biomedical Research Centre,MRC,2016,1
GB,Nottingham Biomedical Research Centre,MRC,2017,1
GB,Nottingham Biomedical Research Centre,MRC,2018,5
GB,Nottingham Biomedical Research Centre,MRC,2019,3
GB,Nottingham Biomedical Research Centre,MRC,2020,6
GB,Nottingham Biomedical Research Centre,MRC,2021,13
GB,Nottingham Biomedical Research Centre,MRC,2022,12
GB,Nottingham Biomedical Research Centre,MRC,2023,1
GB,Nottingham Biomedical Research Centre,NIH,2020,1
GB,Nottingham Biomedical Research Centre,NIH,2021,2
GB,Nottingham Biomedical Research Centre,NIH,2022,2
GB,Nottingham Biomedical Research Centre,Wellcome,2017,1
GB,Nottingham Biomedical Research Centre,Wellcome,2018,1
GB,Nottingham Biomedical Research Centre,Wellcome,2021,3
GB,Nottingham Biomedical Research Centre,Wellcome,2022,3
GB,Nottingham City Hospital,MRC,2021,1
GB,Nottingham City Hospital,MRC,2022,1
GB,Nottingham Trent University,DFG,2022,1
GB,Nottingham Trent University,MRC,2017,1
GB,Nottingham Trent University,MRC,2018,6
GB,Nottingham Trent University,MRC,2021,4
GB,Nottingham Trent University,MRC,2023,1
GB,Nottingham Trent University,NIH,2018,2
GB,Nottingham Trent University,NIH,2020,1
GB,Nottingham Trent University,NIH,2021,1
GB,Nottingham Trent University,NSF,2020,1
GB,Nottingham Trent University,NSFC,2020,1
GB,Nottingham Trent University,Wellcome,2018,1
GB,Nottingham Trent University,Wellcome,2023,1
GB,Nottingham University Hospitals NHS Trust,BHF,2019,1
GB,Nottingham University Hospitals NHS Trust,MRC,2016,2
GB,Nottingham University Hospitals NHS Trust,MRC,2017,1
GB,Nottingham University Hospitals NHS Trust,MRC,2018,2
GB,Nottingham University Hospitals NHS Trust,MRC,2020,2
GB,Nottingham University Hospitals NHS Trust,MRC,2021,1
GB,Nottingham University Hospitals NHS Trust,MRC,2022,1
GB,Nottingham University Hospitals NHS Trust,NIH,2016,1
GB,Nottingham University Hospitals NHS Trust,NIH,2018,1
GB,Nottingham University Hospitals NHS Trust,NIH,2022,1
GB,Nottingham University Hospitals NHS Trust,Wellcome,2018,1
GB,Nottingham University Hospitals NHS Trust,Wellcome,2019,2
GB,Nottingham University Hospitals NHS Trust,Wellcome,2021,1
GB,Nottingham University Hospitals NHS Trust,Wellcome,2022,1
GB,Nottinghamshire Healthcare NHS Foundation Trust,MRC,2020,1
GB,Nottinghamshire Healthcare NHS Foundation Trust,MRC,2021,1
GB,Novartis (United Kingdom),MRC,2019,1
GB,Novo Nordisk (United Kingdom),BHF,2019,2
GB,Novo Nordisk (United Kingdom),BHF,2022,1
GB,Novo Nordisk (United Kingdom),MRC,2018,1
GB,Novo Nordisk (United Kingdom),MRC,2019,2
GB,Novo Nordisk (United Kingdom),MRC,2022,1
GB,Novo Nordisk (United Kingdom),NIH,2017,1
GB,Novo Nordisk (United Kingdom),NIH,2018,1
GB,Novo Nordisk (United Kingdom),NIH,2019,2
GB,Novo Nordisk (United Kingdom),NIH,2021,2
GB,Novo Nordisk (United Kingdom),NIH,2022,1
GB,Novo Nordisk (United Kingdom),NIH,2023,1
GB,Nuffield Health,BHF,2021,1
GB,Nuffield Health,MRC,2019,2
GB,Nuffield Health,MRC,2021,1
GB,Nuffield Health,NIH,2021,1
GB,Nuffield Health,Wellcome,2020,2
GB,Nuffield Health,Wellcome,2021,1
GB,Nuffield Orthopaedic Centre,BHF,2022,1
GB,Nuffield Orthopaedic Centre,MRC,2017,2
GB,Nuffield Orthopaedic Centre,MRC,2018,1
GB,Nuffield Orthopaedic Centre,MRC,2019,4
GB,Nuffield Orthopaedic Centre,MRC,2020,1
GB,Nuffield Orthopaedic Centre,MRC,2021,5
GB,Nuffield Orthopaedic Centre,MRC,2022,3
GB,Nuffield Orthopaedic Centre,NIH,2019,1
GB,Nuffield Orthopaedic Centre,NIH,2020,1
GB,Nuffield Orthopaedic Centre,Wellcome,2021,2
